timestamp;user;system;children_user;children_system;iowait
2023-07-06 05:38:00.904505;0.0;0.0;0.0;0.0;0.0
2023-07-06 05:38:02.406863;1.11;0.14;0.0;0.0;0.0
2023-07-06 05:38:03.912513;2.45;0.28;0.0;0.0;0.0
2023-07-06 05:38:05.418948;3.82;0.4;0.0;0.0;0.0
2023-07-06 05:38:06.925267;5.19;0.52;0.0;0.0;0.0
2023-07-06 05:38:08.431562;6.5;0.64;0.0;0.0;0.0
2023-07-06 05:38:09.939469;7.81;0.85;0.0;0.0;0.0
2023-07-06 05:38:11.451288;9.18;0.99;0.0;0.0;0.0
2023-07-06 05:38:12.963838;10.55;1.13;0.0;0.0;0.0
2023-07-06 05:38:14.475440;11.92;1.27;0.0;0.0;0.0
2023-07-06 05:38:15.988716;13.28;1.43;0.0;0.0;0.0
2023-07-06 05:38:17.503515;14.65;1.58;0.0;0.0;0.0
2023-07-06 05:38:19.017970;16.01;1.73;0.0;0.0;0.0
2023-07-06 05:38:20.532440;17.31;1.95;0.0;0.0;0.0
2023-07-06 05:38:22.049437;18.7;2.08;0.0;0.0;0.0
2023-07-06 05:38:23.565779;20.1;2.19;0.0;0.0;0.0
2023-07-06 05:38:25.082360;21.47;2.34;0.0;0.0;0.0
2023-07-06 05:38:26.598746;22.86;2.46;0.0;0.0;0.0
2023-07-06 05:38:28.115761;24.22;2.62;0.0;0.0;0.0
2023-07-06 05:38:29.633084;25.59;2.77;0.0;0.0;0.0
2023-07-06 05:38:31.152028;26.92;2.96;0.0;0.0;0.0
2023-07-06 05:38:32.671107;28.34;3.06;0.0;0.0;0.0
2023-07-06 05:38:34.191100;29.68;3.24;0.0;0.0;0.0
2023-07-06 05:38:35.710968;31.12;3.32;0.0;0.0;0.0
2023-07-06 05:38:37.231460;32.64;3.32;0.0;0.0;0.0
2023-07-06 05:38:38.751837;34.16;3.32;0.0;0.0;0.0
2023-07-06 05:38:40.271351;35.68;3.32;0.0;0.0;0.0
2023-07-06 05:38:41.793140;37.2;3.32;0.0;0.0;0.0
2023-07-06 05:38:43.314876;38.72;3.32;0.0;0.0;0.0
2023-07-06 05:38:44.834508;40.24;3.32;0.0;0.0;0.0
2023-07-06 05:38:46.355379;41.77;3.32;0.0;0.0;0.0
2023-07-06 05:38:47.880477;43.28;3.32;0.0;0.0;0.0
2023-07-06 05:38:49.400232;44.72;3.33;0.0;0.0;0.0
2023-07-06 05:38:50.922152;45.05;3.51;0.0;0.0;0.0
2023-07-06 05:38:52.443787;45.5;3.52;0.0;0.0;0.0
2023-07-06 05:38:53.977608;46.32;3.57;0.0;0.0;0.0
