timestamp;read_count;write_count;read_bytes;write_bytes;read_chars;write_chars
2023-07-06 05:38:00.904505;21;0;8192;0;10896;0
2023-07-06 05:38:02.406863;2618;58;42221568;131072;15456540;116062
2023-07-06 05:38:03.912513;5938;58;52826112;131072;32481691;116062
2023-07-06 05:38:05.418948;9139;58;55746560;131072;45787691;116062
2023-07-06 05:38:06.925267;12329;58;60858368;131072;61308157;116062
2023-07-06 05:38:08.431562;13244;58;82300928;131072;65064917;116062
2023-07-06 05:38:09.939469;13244;58;82300928;131072;65064917;116062
2023-07-06 05:38:11.451288;13244;58;82300928;131072;65064917;116062
2023-07-06 05:38:12.963838;13244;58;82300928;131072;65064917;116062
2023-07-06 05:38:14.475440;13244;58;82300928;131072;65064917;116062
2023-07-06 05:38:15.988716;13244;58;82300928;131072;65064917;116062
2023-07-06 05:38:17.503515;13244;58;82300928;131072;65064917;116062
2023-07-06 05:38:19.017970;13244;58;82300928;131072;65064917;116062
2023-07-06 05:38:20.532440;13244;58;82300928;131072;65064917;116062
2023-07-06 05:38:22.049437;13244;58;82300928;131072;65064917;116062
2023-07-06 05:38:23.565779;13244;58;82300928;131072;65064917;116062
2023-07-06 05:38:25.082360;13244;58;82300928;131072;65064917;116062
2023-07-06 05:38:26.598746;13244;58;82300928;131072;65064917;116062
2023-07-06 05:38:28.115761;13244;58;82300928;131072;65064917;116062
2023-07-06 05:38:29.633084;13244;58;82300928;131072;65064917;116062
2023-07-06 05:38:31.152028;13244;58;82300928;131072;65064917;116062
2023-07-06 05:38:32.671107;13244;58;82300928;131072;65064917;116062
2023-07-06 05:38:34.191100;13244;58;82300928;131072;65064917;116062
2023-07-06 05:38:35.710968;13244;58;82300928;131072;65064917;116062
2023-07-06 05:38:37.231460;13244;58;82300928;131072;65064917;116062
2023-07-06 05:38:38.751837;13244;58;82300928;131072;65064917;116062
2023-07-06 05:38:40.271351;13244;58;82300928;131072;65064917;116062
2023-07-06 05:38:41.793140;13244;58;82300928;131072;65064917;116062
2023-07-06 05:38:43.314876;13244;58;82300928;131072;65064917;116062
2023-07-06 05:38:44.834508;13244;58;82300928;131072;65064917;116062
2023-07-06 05:38:46.355379;13244;58;82300928;131072;65064917;116062
2023-07-06 05:38:47.880477;13244;58;82300928;131072;65064917;116062
2023-07-06 05:38:49.400232;13414;596;82886656;1527808;65851372;1466977
2023-07-06 05:38:50.922152;16799;44681;87134208;164388864;79699964;174527773
2023-07-06 05:38:52.443787;16859;45002;87322624;165277696;79929556;175409353
2023-07-06 05:38:53.977608;18778;53666;95162368;186494976;87761240;198144905
