timestamp;read_count;write_count;read_bytes;write_bytes;read_chars;write_chars
2023-07-06 11:07:35.528444;21;0;8192;0;10896;0
2023-07-06 11:07:37.029613;1844;54;35905536;114688;11447390;99678
2023-07-06 11:07:38.534850;4880;54;52404224;114688;28550949;99678
2023-07-06 11:07:40.041594;7973;54;54611968;114688;40879186;99678
2023-07-06 11:07:41.548519;10967;54;58322944;114688;54265750;99678
2023-07-06 11:07:43.055983;13238;54;82194432;114688;65065267;99678
2023-07-06 11:07:44.564109;13258;54;82317312;114688;65430718;99678
2023-07-06 11:07:46.074048;13258;54;82317312;114688;65430718;99678
2023-07-06 11:07:47.585202;13258;54;82317312;114688;65430718;99678
2023-07-06 11:07:49.110217;13258;54;82317312;114688;65430718;99678
2023-07-06 11:07:50.636394;13258;54;82317312;114688;65430718;99678
2023-07-06 11:07:52.163661;13258;54;82317312;114688;65430718;99678
2023-07-06 11:07:53.691560;13258;54;82317312;114688;65430718;99678
2023-07-06 11:07:55.220019;13258;54;82317312;114688;65430718;99678
2023-07-06 11:07:56.747651;13258;54;82317312;114688;65430718;99678
2023-07-06 11:07:58.276095;13258;54;82317312;114688;65430718;99678
2023-07-06 11:07:59.804988;13258;54;82317312;114688;65430718;99678
2023-07-06 11:08:01.333992;13258;54;82317312;114688;65430718;99678
2023-07-06 11:08:02.865480;13258;54;82317312;114688;65430718;99678
2023-07-06 11:08:04.396869;13258;54;82317312;114688;65430718;99678
2023-07-06 11:08:05.928484;13258;54;82317312;114688;65430718;99678
2023-07-06 11:08:07.460887;13258;54;82317312;114688;65430718;99678
2023-07-06 11:08:08.993419;13258;54;82317312;114688;65430718;99678
2023-07-06 11:08:10.527526;13258;54;82317312;114688;65430718;99678
2023-07-06 11:08:12.061090;13258;54;82317312;114688;65430718;99678
2023-07-06 11:08:13.595643;13258;54;82317312;114688;65430718;99678
2023-07-06 11:08:15.131034;13258;54;82317312;114688;65430718;99678
2023-07-06 11:08:16.666014;13258;54;82317312;114688;65430718;99678
2023-07-06 11:08:18.202417;13258;54;82317312;114688;65430718;99678
2023-07-06 11:08:19.740079;13258;54;82317312;114688;65430718;99678
2023-07-06 11:08:21.278374;13258;54;82317312;114688;65430718;99678
2023-07-06 11:08:22.816662;13258;54;82317312;114688;65430718;99678
2023-07-06 11:08:24.354846;13258;54;82317312;114688;65430718;99678
2023-07-06 11:08:25.893862;13258;54;82317312;114688;65430718;99678
