timestamp;user;system;children_user;children_system;iowait
2023-07-06 05:37:06.132353;0.0;0.0;0.0;0.0;0.0
2023-07-06 05:37:07.634711;1.11;0.13;0.0;0.0;0.0
2023-07-06 05:37:09.140747;2.45;0.28;0.0;0.0;0.0
2023-07-06 05:37:10.647255;3.8;0.42;0.0;0.0;0.0
2023-07-06 05:37:12.153218;5.12;0.58;0.0;0.0;0.0
2023-07-06 05:37:13.660271;6.49;0.69;0.0;0.0;0.0
2023-07-06 05:37:15.169395;7.79;0.91;0.0;0.0;0.0
2023-07-06 05:37:16.681562;9.18;1.03;0.0;0.0;0.0
2023-07-06 05:37:18.195287;10.53;1.19;0.0;0.0;0.0
2023-07-06 05:37:19.708503;11.93;1.31;0.0;0.0;0.0
2023-07-06 05:37:21.223129;13.3;1.45;0.0;0.0;0.0
2023-07-06 05:37:22.737349;14.66;1.61;0.0;0.0;0.0
2023-07-06 05:37:24.253259;16.0;1.78;0.0;0.0;0.0
2023-07-06 05:37:25.768572;17.37;1.92;0.0;0.0;0.0
2023-07-06 05:37:27.284624;18.7;2.11;0.0;0.0;0.0
2023-07-06 05:37:28.801511;20.08;2.25;0.0;0.0;0.0
2023-07-06 05:37:30.319695;21.45;2.4;0.0;0.0;0.0
2023-07-06 05:37:31.836215;22.85;2.51;0.0;0.0;0.0
2023-07-06 05:37:33.355122;24.21;2.67;0.0;0.0;0.0
2023-07-06 05:37:34.872781;25.59;2.81;0.0;0.0;0.0
2023-07-06 05:37:36.391812;26.89;3.03;0.0;0.0;0.0
2023-07-06 05:37:37.910161;28.25;3.19;0.0;0.0;0.0
2023-07-06 05:37:39.429087;29.64;3.32;0.0;0.0;0.0
2023-07-06 05:37:40.949746;31.11;3.37;0.0;0.0;0.0
2023-07-06 05:37:42.470541;32.63;3.37;0.0;0.0;0.0
2023-07-06 05:37:43.991018;34.15;3.37;0.0;0.0;0.0
2023-07-06 05:37:45.510699;35.67;3.37;0.0;0.0;0.0
2023-07-06 05:37:47.031969;37.19;3.37;0.0;0.0;0.0
2023-07-06 05:37:48.552847;38.71;3.37;0.0;0.0;0.0
2023-07-06 05:37:50.073589;40.23;3.37;0.0;0.0;0.0
2023-07-06 05:37:51.594582;41.75;3.37;0.0;0.0;0.0
2023-07-06 05:37:53.115473;43.27;3.37;0.0;0.0;0.0
2023-07-06 05:37:54.635199;44.69;3.38;0.0;0.0;0.0
2023-07-06 05:37:56.156471;45.04;3.53;0.0;0.0;0.0
2023-07-06 05:37:57.678049;45.56;3.54;0.0;0.0;0.0
2023-07-06 05:37:59.198374;46.37;3.59;0.0;0.0;0.0
