timestamp;user;system;children_user;children_system;iowait
2023-07-06 11:17:09.757820;0.0;0.0;0.0;0.0;0.0
2023-07-06 11:17:11.260213;0.85;0.08;0.0;0.0;0.0
2023-07-06 11:17:12.765967;1.97;0.18;0.0;0.0;0.0
2023-07-06 11:17:14.272966;3.32;0.3;0.0;0.0;0.0
2023-07-06 11:17:15.779899;4.61;0.48;0.0;0.0;0.0
2023-07-06 11:17:17.286797;5.89;0.62;0.0;0.0;0.0
2023-07-06 11:17:18.797239;7.22;0.8;0.0;0.0;0.0
2023-07-06 11:17:20.309451;8.59;0.93;0.0;0.0;0.0
2023-07-06 11:17:21.821714;9.78;1.27;0.0;0.0;0.0
2023-07-06 11:17:23.347612;11.14;1.44;0.0;0.0;0.0
2023-07-06 11:17:24.874069;12.57;1.53;0.0;0.0;0.0
2023-07-06 11:17:26.400649;13.94;1.69;0.0;0.0;0.0
2023-07-06 11:17:27.929735;15.34;1.82;0.0;0.0;0.0
2023-07-06 11:17:29.457217;16.74;1.95;0.0;0.0;0.0
2023-07-06 11:17:30.985800;18.12;2.09;0.0;0.0;0.0
2023-07-06 11:17:32.515103;19.49;2.26;0.0;0.0;0.0
2023-07-06 11:17:34.045161;20.88;2.4;0.0;0.0;0.0
2023-07-06 11:17:35.575818;22.27;2.53;0.0;0.0;0.0
2023-07-06 11:17:37.106379;23.67;2.67;0.0;0.0;0.0
2023-07-06 11:17:38.636768;25.05;2.81;0.0;0.0;0.0
2023-07-06 11:17:40.168093;26.43;2.96;0.0;0.0;0.0
2023-07-06 11:17:41.699205;27.85;3.09;0.0;0.0;0.0
2023-07-06 11:17:43.232277;29.23;3.23;0.0;0.0;0.0
2023-07-06 11:17:44.766122;30.63;3.36;0.0;0.0;0.0
2023-07-06 11:17:46.299294;32.04;3.49;0.0;0.0;0.0
2023-07-06 11:17:47.834062;33.44;3.63;0.0;0.0;0.0
2023-07-06 11:17:49.368278;34.83;3.77;0.0;0.0;0.0
2023-07-06 11:17:50.903314;36.21;3.92;0.0;0.0;0.0
2023-07-06 11:17:52.438743;37.58;4.09;0.0;0.0;0.0
2023-07-06 11:17:53.974410;38.97;4.24;0.0;0.0;0.0
2023-07-06 11:17:55.511112;40.36;4.39;0.0;0.0;0.0
2023-07-06 11:17:57.048254;41.72;4.56;0.0;0.0;0.0
2023-07-06 11:17:58.586147;43.14;4.68;0.0;0.0;0.0
2023-07-06 11:18:00.125002;44.56;4.81;0.0;0.0;0.0
2023-07-06 11:18:01.664270;46.0;4.9;0.0;0.0;0.0
2023-07-06 11:18:03.205262;47.4;5.05;0.0;0.0;0.0
2023-07-06 11:18:04.746013;48.78;5.2;0.0;0.0;0.0
2023-07-06 11:18:06.286739;50.19;5.34;0.0;0.0;0.0
2023-07-06 11:18:07.828315;51.6;5.47;0.0;0.0;0.0
2023-07-06 11:18:09.371373;52.97;5.64;0.0;0.0;0.0
2023-07-06 11:18:10.914757;54.32;5.84;0.0;0.0;0.0
2023-07-06 11:18:12.458572;55.74;5.96;0.0;0.0;0.0
2023-07-06 11:18:14.003367;57.15;6.1;0.0;0.0;0.0
2023-07-06 11:18:15.547839;58.54;6.25;0.0;0.0;0.0
2023-07-06 11:18:17.093056;59.89;6.45;0.0;0.0;0.0
2023-07-06 11:18:18.638500;61.28;6.6;0.0;0.0;0.0
2023-07-06 11:18:20.185258;62.64;6.79;0.0;0.0;0.0
2023-07-06 11:18:21.732556;64.03;6.95;0.0;0.0;0.0
2023-07-06 11:18:23.281257;65.44;7.08;0.0;0.0;0.0
2023-07-06 11:18:24.829264;66.81;7.26;0.0;0.0;0.0
2023-07-06 11:18:26.378325;68.23;7.39;0.0;0.0;0.0
2023-07-06 11:18:27.927139;69.63;7.55;0.0;0.0;0.0
2023-07-06 11:18:29.476634;71.01;7.71;0.0;0.0;0.0
2023-07-06 11:18:31.026300;72.42;7.85;0.0;0.0;0.0
2023-07-06 11:18:32.576469;73.84;7.98;0.0;0.0;0.0
2023-07-06 11:18:34.128708;75.23;8.14;0.0;0.0;0.0
2023-07-06 11:18:35.681055;76.61;8.31;0.0;0.0;0.0
2023-07-06 11:18:37.233321;78.06;8.43;0.0;0.0;0.0
2023-07-06 11:18:38.787549;79.46;8.57;0.0;0.0;0.0
2023-07-06 11:18:40.341771;80.83;8.76;0.0;0.0;0.0
2023-07-06 11:18:41.897383;82.22;8.92;0.0;0.0;0.0
2023-07-06 11:18:43.453162;83.64;9.06;0.0;0.0;0.0
2023-07-06 11:18:45.008369;85.05;9.21;0.0;0.0;0.0
2023-07-06 11:18:46.565447;86.41;9.41;0.0;0.0;0.0
2023-07-06 11:18:48.121822;87.78;9.59;0.0;0.0;0.0
2023-07-06 11:18:49.679332;89.22;9.71;0.0;0.0;0.0
2023-07-06 11:18:51.237225;90.6;9.89;0.0;0.0;0.0
2023-07-06 11:18:52.795860;92.0;10.05;0.0;0.0;0.0
2023-07-06 11:18:54.355003;93.4;10.2;0.0;0.0;0.0
2023-07-06 11:18:55.913979;94.88;10.29;0.0;0.0;0.0
2023-07-06 11:18:57.474635;96.31;10.42;0.0;0.0;0.0
2023-07-06 11:18:59.034611;97.75;10.54;0.0;0.0;0.0
2023-07-06 11:19:00.595396;99.17;10.68;0.0;0.0;0.0
2023-07-06 11:19:02.156565;100.57;10.84;0.0;0.0;0.0
2023-07-06 11:19:03.720149;102.0;10.97;0.0;0.0;0.0
2023-07-06 11:19:05.283249;103.42;11.11;0.0;0.0;0.0
2023-07-06 11:19:06.846427;104.89;11.21;0.0;0.0;0.0
2023-07-06 11:19:08.410571;106.46;11.21;0.0;0.0;0.0
2023-07-06 11:19:09.975087;108.03;11.21;0.0;0.0;0.0
2023-07-06 11:19:11.540588;109.59;11.21;0.0;0.0;0.0
2023-07-06 11:19:13.105704;111.15;11.21;0.0;0.0;0.0
2023-07-06 11:19:14.669796;112.72;11.21;0.0;0.0;0.0
2023-07-06 11:19:16.233331;114.28;11.21;0.0;0.0;0.0
2023-07-06 11:19:17.799088;115.85;11.21;0.0;0.0;0.0
2023-07-06 11:19:19.363957;117.41;11.21;0.0;0.0;0.0
2023-07-06 11:19:20.927648;118.98;11.21;0.0;0.0;0.0
2023-07-06 11:19:22.492694;120.54;11.21;0.0;0.0;0.0
2023-07-06 11:19:24.057507;122.1;11.21;0.0;0.0;0.0
2023-07-06 11:19:25.621788;123.66;11.21;0.0;0.0;0.0
2023-07-06 11:19:27.185327;125.23;11.21;0.0;0.0;0.0
2023-07-06 11:19:28.749313;126.79;11.21;0.0;0.0;0.0
2023-07-06 11:19:30.314187;128.36;11.21;0.0;0.0;0.0
2023-07-06 11:19:31.877712;129.92;11.21;0.0;0.0;0.0
2023-07-06 11:19:33.442466;131.48;11.21;0.0;0.0;0.0
2023-07-06 11:19:35.006948;133.05;11.21;0.0;0.0;0.0
2023-07-06 11:19:36.570507;134.62;11.21;0.0;0.0;0.0
2023-07-06 11:19:38.135484;136.18;11.21;0.0;0.0;0.0
2023-07-06 11:19:39.699138;137.74;11.21;0.0;0.0;0.0
2023-07-06 11:19:41.263601;139.31;11.21;0.0;0.0;0.0
2023-07-06 11:19:42.828218;140.87;11.21;0.0;0.0;0.0
2023-07-06 11:19:44.393269;142.43;11.21;0.0;0.0;0.0
2023-07-06 11:19:45.958076;144.0;11.21;0.0;0.0;0.0
2023-07-06 11:19:47.522234;145.56;11.21;0.0;0.0;0.0
2023-07-06 11:19:49.086985;147.13;11.21;0.0;0.0;0.0
2023-07-06 11:19:50.651574;148.69;11.21;0.0;0.0;0.0
2023-07-06 11:19:52.215581;150.26;11.21;0.0;0.0;0.0
2023-07-06 11:19:53.780083;151.82;11.21;0.0;0.0;0.0
2023-07-06 11:19:55.344592;153.39;11.21;0.0;0.0;0.0
2023-07-06 11:19:56.909604;154.95;11.21;0.0;0.0;0.0
2023-07-06 11:19:58.474153;156.51;11.21;0.0;0.0;0.0
2023-07-06 11:20:00.038940;158.08;11.21;0.0;0.0;0.0
2023-07-06 11:20:01.602233;159.64;11.21;0.0;0.0;0.0
2023-07-06 11:20:03.166891;161.05;11.21;0.0;0.0;0.0
2023-07-06 11:20:04.730936;161.7;11.34;0.0;0.0;0.0
2023-07-06 11:20:06.296574;161.86;11.45;0.0;0.0;0.0
2023-07-06 11:20:07.861651;161.99;11.5;0.0;0.0;0.0
2023-07-06 11:20:09.425747;162.17;11.57;0.0;0.0;0.0
2023-07-06 11:20:10.989171;162.27;11.68;0.0;0.0;0.0
2023-07-06 11:20:12.554057;162.48;11.69;0.0;0.0;0.0
2023-07-06 11:20:14.118263;163.59;11.74;0.0;0.0;0.0
2023-07-06 11:20:15.684254;164.06;11.82;0.0;0.0;0.0
2023-07-06 11:20:17.248755;164.16;11.83;0.0;0.0;0.0
2023-07-06 11:20:18.812679;164.91;11.88;0.0;0.0;0.0
2023-07-06 11:20:20.378130;165.82;11.89;0.0;0.0;0.0
