timestamp;user;system;children_user;children_system;iowait
2023-07-06 05:35:22.727579;0.0;0.0;0.0;0.0;0.0
2023-07-06 05:35:24.229858;1.11;0.11;0.0;0.0;0.0
2023-07-06 05:35:25.735105;2.42;0.28;0.0;0.0;0.0
2023-07-06 05:35:27.241111;3.75;0.43;0.0;0.0;0.0
2023-07-06 05:35:28.747693;5.13;0.55;0.0;0.0;0.0
2023-07-06 05:35:30.255512;6.38;0.76;0.0;0.0;0.0
2023-07-06 05:35:31.768172;7.74;0.92;0.0;0.0;0.0
2023-07-06 05:35:33.279746;9.14;1.02;0.0;0.0;0.0
2023-07-06 05:35:34.792812;10.51;1.17;0.0;0.0;0.0
2023-07-06 05:35:36.306816;11.86;1.33;0.0;0.0;0.0
2023-07-06 05:35:37.821491;13.17;1.54;0.0;0.0;0.0
2023-07-06 05:35:39.334873;14.54;1.69;0.0;0.0;0.0
2023-07-06 05:35:40.849560;15.92;1.82;0.0;0.0;0.0
2023-07-06 05:35:42.365117;17.29;1.97;0.0;0.0;0.0
2023-07-06 05:35:43.880314;18.7;2.07;0.0;0.0;0.0
2023-07-06 05:35:45.395941;20.05;2.23;0.0;0.0;0.0
2023-07-06 05:35:46.911707;21.45;2.35;0.0;0.0;0.0
2023-07-06 05:35:48.428981;22.81;2.5;0.0;0.0;0.0
2023-07-06 05:35:49.946344;24.18;2.65;0.0;0.0;0.0
2023-07-06 05:35:51.463565;25.61;2.75;0.0;0.0;0.0
2023-07-06 05:35:52.981232;26.96;2.91;0.0;0.0;0.0
2023-07-06 05:35:54.500310;28.33;3.06;0.0;0.0;0.0
2023-07-06 05:35:56.018775;29.67;3.23;0.0;0.0;0.0
2023-07-06 05:35:57.538045;31.19;3.23;0.0;0.0;0.0
2023-07-06 05:35:59.057200;32.71;3.23;0.0;0.0;0.0
2023-07-06 05:36:00.575970;34.23;3.23;0.0;0.0;0.0
2023-07-06 05:36:02.095300;35.75;3.23;0.0;0.0;0.0
2023-07-06 05:36:03.614678;37.27;3.23;0.0;0.0;0.0
2023-07-06 05:36:05.133498;38.79;3.23;0.0;0.0;0.0
2023-07-06 05:36:06.655091;40.31;3.23;0.0;0.0;0.0
2023-07-06 05:36:08.173459;41.83;3.23;0.0;0.0;0.0
2023-07-06 05:36:09.693649;43.34;3.23;0.0;0.0;0.0
